X,CH1,CH2,
Second,Volt,Volt,
-1.19e-02,-4.16e+00,4.00e-03
-1.19e-02,-4.16e+00,4.00e-03
-1.19e-02,-4.08e+00,4.00e-03
-1.18e-02,-4.08e+00,4.00e-03
-1.18e-02,-4.00e+00,4.00e-03
-1.17e-02,-4.00e+00,4.00e-03
-1.17e-02,-4.00e+00,3.20e-03
-1.17e-02,-4.00e+00,3.20e-03
-1.16e-02,-4.00e+00,3.20e-03
-1.16e-02,-4.00e+00,3.20e-03
-1.15e-02,-4.00e+00,2.40e-03
-1.15e-02,-3.92e+00,2.40e-03
-1.15e-02,-3.92e+00,2.40e-03
-1.14e-02,-3.92e+00,1.60e-03
-1.14e-02,-3.84e+00,1.60e-03
-1.13e-02,-3.84e+00,8.00e-04
-1.13e-02,-3.76e+00,8.00e-04
-1.13e-02,-3.68e+00,0.00e+00
-1.12e-02,-3.68e+00,0.00e+00
-1.12e-02,-3.68e+00,0.00e+00
-1.11e-02,-3.68e+00,0.00e+00
-1.11e-02,-3.68e+00,0.00e+00
-1.11e-02,-3.68e+00,0.00e+00
-1.10e-02,-3.68e+00,-8.00e-04
-1.10e-02,-3.60e+00,-8.00e-04
-1.09e-02,-3.60e+00,-1.60e-03
-1.09e-02,-3.60e+00,-8.00e-04
-1.09e-02,-3.52e+00,-1.60e-03
-1.08e-02,-3.44e+00,-2.40e-03
-1.08e-02,-3.44e+00,-2.40e-03
-1.07e-02,-3.44e+00,-2.40e-03
-1.07e-02,-3.44e+00,-2.40e-03
-1.07e-02,-3.36e+00,-3.20e-03
-1.06e-02,-3.36e+00,-3.20e-03
-1.06e-02,-3.36e+00,-3.20e-03
-1.05e-02,-3.36e+00,-3.20e-03
-1.05e-02,-3.36e+00,-4.00e-03
-1.05e-02,-3.28e+00,-4.80e-03
-1.04e-02,-3.28e+00,-5.60e-03
-1.04e-02,-3.20e+00,-4.80e-03
-1.03e-02,-3.20e+00,-4.80e-03
-1.03e-02,-3.20e+00,-5.60e-03
-1.03e-02,-3.12e+00,-5.60e-03
-1.02e-02,-3.12e+00,-5.60e-03
-1.02e-02,-3.12e+00,-5.60e-03
-1.01e-02,-3.12e+00,-5.60e-03
-1.01e-02,-3.12e+00,-6.40e-03
-1.01e-02,-3.04e+00,-6.40e-03
-1.00e-02,-3.04e+00,-7.20e-03
-9.99e-03,-2.96e+00,-6.40e-03
-9.95e-03,-2.96e+00,-6.40e-03
-9.91e-03,-2.96e+00,-8.00e-03
-9.87e-03,-2.96e+00,-8.00e-03
-9.83e-03,-2.88e+00,-8.00e-03
-9.79e-03,-2.88e+00,-8.00e-03
-9.75e-03,-2.88e+00,-8.00e-03
-9.71e-03,-2.80e+00,-8.00e-03
-9.67e-03,-2.80e+00,-8.00e-03
-9.63e-03,-2.80e+00,-8.80e-03
-9.59e-03,-2.80e+00,-8.80e-03
-9.55e-03,-2.80e+00,-8.80e-03
-9.51e-03,-2.80e+00,-9.60e-03
-9.47e-03,-2.80e+00,-9.60e-03
-9.43e-03,-2.72e+00,-9.60e-03
-9.39e-03,-2.72e+00,-9.60e-03
-9.35e-03,-2.72e+00,-9.60e-03
-9.31e-03,-2.72e+00,-9.60e-03
-9.27e-03,-2.72e+00,-1.04e-02
-9.23e-03,-2.72e+00,-1.12e-02
-9.19e-03,-2.64e+00,-1.04e-02
-9.15e-03,-2.64e+00,-1.04e-02
-9.11e-03,-2.64e+00,-1.04e-02
-9.07e-03,-2.64e+00,-1.12e-02
-9.03e-03,-2.56e+00,-1.12e-02
-8.99e-03,-2.56e+00,-1.12e-02
-8.95e-03,-2.64e+00,-1.12e-02
-8.91e-03,-2.56e+00,-1.12e-02
-8.87e-03,-2.56e+00,-1.12e-02
-8.83e-03,-2.56e+00,-1.12e-02
-8.79e-03,-2.56e+00,-1.12e-02
-8.75e-03,-2.56e+00,-1.12e-02
-8.71e-03,-2.56e+00,-1.12e-02
-8.67e-03,-2.56e+00,-1.12e-02
-8.63e-03,-2.56e+00,-1.12e-02
-8.59e-03,-2.56e+00,-1.12e-02
-8.55e-03,-2.56e+00,-1.12e-02
-8.51e-03,-2.56e+00,-1.12e-02
-8.47e-03,-2.56e+00,-1.12e-02
-8.43e-03,-2.56e+00,-1.12e-02
-8.39e-03,-2.56e+00,-1.12e-02
-8.35e-03,-2.56e+00,-1.12e-02
-8.31e-03,-2.56e+00,-1.12e-02
-8.27e-03,-2.56e+00,-1.12e-02
-8.23e-03,-2.56e+00,-1.12e-02
-8.19e-03,-2.56e+00,-1.12e-02
-8.15e-03,-2.56e+00,-1.12e-02
-8.11e-03,-2.56e+00,-1.12e-02
-8.07e-03,-2.56e+00,-1.12e-02
-8.03e-03,-2.56e+00,-1.12e-02
-7.99e-03,-2.56e+00,-1.12e-02
-7.95e-03,-2.56e+00,-1.12e-02
-7.91e-03,-2.56e+00,-1.12e-02
-7.87e-03,-2.64e+00,-1.12e-02
-7.83e-03,-2.64e+00,-1.04e-02
-7.79e-03,-2.64e+00,-1.04e-02
-7.75e-03,-2.64e+00,-1.12e-02
-7.71e-03,-2.64e+00,-1.04e-02
-7.67e-03,-2.64e+00,-1.12e-02
-7.63e-03,-2.64e+00,-1.04e-02
-7.59e-03,-2.64e+00,-1.04e-02
-7.55e-03,-2.72e+00,-1.04e-02
-7.51e-03,-2.72e+00,-9.60e-03
-7.47e-03,-2.72e+00,-9.60e-03
-7.43e-03,-2.80e+00,-1.04e-02
-7.39e-03,-2.80e+00,-9.60e-03
-7.35e-03,-2.80e+00,-9.60e-03
-7.31e-03,-2.80e+00,-8.80e-03
-7.27e-03,-2.80e+00,-8.80e-03
-7.23e-03,-2.80e+00,-8.00e-03
-7.19e-03,-2.80e+00,-8.00e-03
-7.15e-03,-2.80e+00,-8.00e-03
-7.11e-03,-2.80e+00,-8.00e-03
-7.07e-03,-2.88e+00,-8.00e-03
-7.03e-03,-2.88e+00,-8.00e-03
-6.99e-03,-2.88e+00,-8.00e-03
-6.95e-03,-2.88e+00,-8.00e-03
-6.91e-03,-2.96e+00,-8.00e-03
-6.87e-03,-2.96e+00,-7.20e-03
-6.83e-03,-2.96e+00,-6.40e-03
-6.79e-03,-3.04e+00,-6.40e-03
-6.75e-03,-3.04e+00,-6.40e-03
-6.71e-03,-3.04e+00,-6.40e-03
-6.67e-03,-3.12e+00,-5.60e-03
-6.63e-03,-3.12e+00,-5.60e-03
-6.59e-03,-3.12e+00,-5.60e-03
-6.55e-03,-3.12e+00,-5.60e-03
-6.51e-03,-3.12e+00,-5.60e-03
-6.47e-03,-3.20e+00,-5.60e-03
-6.43e-03,-3.20e+00,-4.80e-03
-6.39e-03,-3.20e+00,-4.80e-03
-6.35e-03,-3.28e+00,-4.00e-03
-6.31e-03,-3.28e+00,-4.00e-03
-6.27e-03,-3.36e+00,-3.20e-03
-6.23e-03,-3.36e+00,-3.20e-03
-6.19e-03,-3.36e+00,-3.20e-03
-6.15e-03,-3.36e+00,-2.40e-03
-6.11e-03,-3.36e+00,-2.40e-03
-6.07e-03,-3.44e+00,-2.40e-03
-6.03e-03,-3.44e+00,-2.40e-03
-5.99e-03,-3.44e+00,-2.40e-03
-5.95e-03,-3.52e+00,-1.60e-03
-5.91e-03,-3.52e+00,-1.60e-03
-5.87e-03,-3.60e+00,-1.60e-03
-5.83e-03,-3.60e+00,-8.00e-04
-5.79e-03,-3.60e+00,-8.00e-04
-5.75e-03,-3.60e+00,0.00e+00
-5.71e-03,-3.68e+00,0.00e+00
-5.67e-03,-3.68e+00,0.00e+00
-5.63e-03,-3.68e+00,0.00e+00
-5.59e-03,-3.68e+00,0.00e+00
-5.55e-03,-3.76e+00,0.00e+00
-5.51e-03,-3.76e+00,8.00e-04
-5.47e-03,-3.84e+00,1.60e-03
-5.43e-03,-3.84e+00,1.60e-03
-5.39e-03,-3.84e+00,1.60e-03
-5.35e-03,-3.84e+00,2.40e-03
-5.31e-03,-3.92e+00,2.40e-03
-5.27e-03,-3.92e+00,2.40e-03
-5.23e-03,-3.92e+00,2.40e-03
-5.19e-03,-4.00e+00,2.40e-03
-5.15e-03,-4.00e+00,3.20e-03
-5.11e-03,-4.00e+00,3.20e-03
-5.07e-03,-4.00e+00,3.20e-03
-5.03e-03,-4.00e+00,4.00e-03
-4.99e-03,-4.08e+00,4.00e-03
-4.95e-03,-4.08e+00,3.20e-03
-4.91e-03,-4.08e+00,4.80e-03
-4.87e-03,-4.08e+00,4.80e-03
-4.83e-03,-4.08e+00,4.80e-03
-4.79e-03,-4.16e+00,4.80e-03
-4.75e-03,-4.16e+00,4.80e-03
-4.71e-03,-4.24e+00,6.40e-03
-4.67e-03,-4.24e+00,6.40e-03
-4.63e-03,-4.24e+00,6.40e-03
-4.59e-03,-4.24e+00,6.40e-03
-4.55e-03,-4.24e+00,6.40e-03
-4.51e-03,-4.32e+00,6.40e-03
-4.47e-03,-4.32e+00,6.40e-03
-4.43e-03,-4.32e+00,6.40e-03
-4.39e-03,-4.32e+00,6.40e-03
-4.35e-03,-4.32e+00,6.40e-03
-4.31e-03,-4.32e+00,7.20e-03
-4.27e-03,-4.40e+00,7.20e-03
-4.23e-03,-4.40e+00,7.20e-03
-4.19e-03,-4.40e+00,7.20e-03
-4.15e-03,-4.40e+00,7.20e-03
-4.11e-03,-4.48e+00,7.20e-03
-4.07e-03,-4.48e+00,7.20e-03
-4.03e-03,-4.48e+00,8.00e-03
-3.99e-03,-4.48e+00,8.00e-03
-3.95e-03,-4.48e+00,8.00e-03
-3.91e-03,-4.48e+00,8.80e-03
-3.87e-03,-4.48e+00,8.80e-03
-3.83e-03,-4.48e+00,8.80e-03
-3.79e-03,-4.56e+00,8.80e-03
-3.75e-03,-4.56e+00,8.80e-03
-3.71e-03,-4.56e+00,8.80e-03
-3.67e-03,-4.56e+00,8.80e-03
-3.63e-03,-4.56e+00,8.80e-03
-3.59e-03,-4.56e+00,8.80e-03
-3.55e-03,-4.56e+00,8.80e-03
-3.51e-03,-4.56e+00,8.80e-03
-3.47e-03,-4.56e+00,8.80e-03
-3.43e-03,-4.56e+00,8.80e-03
-3.39e-03,-4.56e+00,8.80e-03
-3.35e-03,-4.56e+00,8.80e-03
-3.31e-03,-4.56e+00,8.80e-03
-3.27e-03,-4.56e+00,8.80e-03
-3.23e-03,-4.56e+00,8.80e-03
-3.19e-03,-4.56e+00,8.80e-03
-3.15e-03,-4.56e+00,8.00e-03
-3.11e-03,-4.56e+00,8.80e-03
-3.07e-03,-4.56e+00,8.80e-03
-3.03e-03,-4.56e+00,8.80e-03
-2.99e-03,-4.56e+00,8.00e-03
-2.95e-03,-4.56e+00,8.00e-03
-2.91e-03,-4.56e+00,8.00e-03
-2.87e-03,-4.56e+00,8.00e-03
-2.83e-03,-4.48e+00,8.00e-03
-2.79e-03,-4.48e+00,8.00e-03
-2.75e-03,-4.48e+00,8.00e-03
-2.71e-03,-4.48e+00,8.00e-03
-2.67e-03,-4.48e+00,7.20e-03
-2.63e-03,-4.40e+00,7.20e-03
-2.59e-03,-4.40e+00,7.20e-03
-2.55e-03,-4.40e+00,6.40e-03
-2.51e-03,-4.40e+00,6.40e-03
-2.47e-03,-4.40e+00,6.40e-03
-2.43e-03,-4.32e+00,7.20e-03
-2.39e-03,-4.32e+00,7.20e-03
-2.35e-03,-4.32e+00,6.40e-03
-2.31e-03,-4.32e+00,6.40e-03
-2.27e-03,-4.24e+00,6.40e-03
-2.23e-03,-4.24e+00,6.40e-03
-2.19e-03,-4.24e+00,6.40e-03
-2.15e-03,-4.24e+00,5.60e-03
-2.11e-03,-4.24e+00,6.40e-03
-2.07e-03,-4.24e+00,5.60e-03
-2.03e-03,-4.24e+00,4.80e-03
-1.99e-03,-4.16e+00,5.60e-03
-1.95e-03,-4.16e+00,4.80e-03
-1.91e-03,-4.16e+00,4.00e-03
-1.87e-03,-4.08e+00,4.00e-03
-1.83e-03,-4.08e+00,4.00e-03
-1.79e-03,-4.08e+00,3.20e-03
-1.75e-03,-4.00e+00,3.20e-03
-1.71e-03,-4.00e+00,3.20e-03
-1.67e-03,-4.00e+00,3.20e-03
-1.63e-03,-4.00e+00,3.20e-03
-1.59e-03,-4.00e+00,3.20e-03
-1.55e-03,-4.00e+00,2.40e-03
-1.51e-03,-3.92e+00,2.40e-03
-1.47e-03,-3.92e+00,2.40e-03
-1.43e-03,-3.92e+00,1.60e-03
-1.39e-03,-3.84e+00,1.60e-03
-1.35e-03,-3.84e+00,8.00e-04
-1.31e-03,-3.76e+00,8.00e-04
-1.27e-03,-3.76e+00,8.00e-04
-1.23e-03,-3.76e+00,8.00e-04
-1.19e-03,-3.76e+00,0.00e+00
-1.15e-03,-3.68e+00,0.00e+00
-1.11e-03,-3.68e+00,0.00e+00
-1.07e-03,-3.68e+00,0.00e+00
-1.03e-03,-3.68e+00,-8.00e-04
-9.85e-04,-3.60e+00,-8.00e-04
-9.45e-04,-3.60e+00,-1.60e-03
-9.05e-04,-3.52e+00,-1.60e-03
-8.65e-04,-3.52e+00,-1.60e-03
-8.25e-04,-3.60e+00,-2.40e-03
-7.85e-04,-3.44e+00,-2.40e-03
-7.45e-04,-3.44e+00,-2.40e-03
-7.05e-04,-3.36e+00,-2.40e-03
-6.65e-04,-3.36e+00,-2.40e-03
-6.25e-04,-3.36e+00,-2.40e-03
-5.85e-04,-3.36e+00,-3.20e-03
-5.45e-04,-3.36e+00,-4.00e-03
-5.05e-04,-3.36e+00,-4.80e-03
-4.65e-04,-3.28e+00,-4.00e-03
-4.25e-04,-3.28e+00,-4.00e-03
-3.85e-04,-3.20e+00,-4.80e-03
-3.45e-04,-3.20e+00,-5.60e-03
-3.05e-04,-3.20e+00,-5.60e-03
-2.65e-04,-3.12e+00,-5.60e-03
-2.25e-04,-3.12e+00,-5.60e-03
-1.85e-04,-3.12e+00,-5.60e-03
-1.45e-04,-3.12e+00,-6.40e-03
-1.05e-04,-3.12e+00,-6.40e-03
-6.52e-05,-3.04e+00,-6.40e-03
-2.52e-05,-3.04e+00,-7.20e-03
1.48e-05,-3.04e+00,-6.40e-03
5.48e-05,-3.04e+00,-7.20e-03
9.48e-05,-2.96e+00,-8.00e-03
1.35e-04,-2.96e+00,-8.00e-03
1.75e-04,-2.96e+00,-8.00e-03
2.15e-04,-2.96e+00,-8.00e-03
2.55e-04,-2.88e+00,-8.00e-03
2.95e-04,-2.88e+00,-8.00e-03
3.35e-04,-2.80e+00,-8.00e-03
3.75e-04,-2.80e+00,-8.00e-03
4.15e-04,-2.80e+00,-8.80e-03
4.55e-04,-2.80e+00,-8.80e-03
4.95e-04,-2.80e+00,-8.80e-03
5.35e-04,-2.80e+00,-8.80e-03
5.75e-04,-2.80e+00,-9.60e-03
6.15e-04,-2.80e+00,-9.60e-03
6.55e-04,-2.72e+00,-9.60e-03
6.95e-04,-2.72e+00,-9.60e-03
7.35e-04,-2.72e+00,-9.60e-03
7.75e-04,-2.72e+00,-1.04e-02
8.15e-04,-2.64e+00,-1.04e-02
8.55e-04,-2.64e+00,-1.04e-02
8.95e-04,-2.64e+00,-1.12e-02
9.35e-04,-2.64e+00,-1.04e-02
9.75e-04,-2.64e+00,-1.04e-02
1.01e-03,-2.56e+00,-1.12e-02
1.05e-03,-2.64e+00,-1.12e-02
1.09e-03,-2.56e+00,-1.12e-02
1.13e-03,-2.56e+00,-1.12e-02
1.17e-03,-2.56e+00,-1.12e-02
1.21e-03,-2.56e+00,-1.12e-02
1.25e-03,-2.56e+00,-1.12e-02
1.29e-03,-2.56e+00,-1.12e-02
1.33e-03,-2.56e+00,-1.12e-02
1.37e-03,-2.56e+00,-1.12e-02
1.41e-03,-2.56e+00,-1.12e-02
1.45e-03,-2.56e+00,-1.12e-02
1.49e-03,-2.56e+00,-1.12e-02
1.53e-03,-2.56e+00,-1.12e-02
1.57e-03,-2.56e+00,-1.12e-02
1.61e-03,-2.56e+00,-1.12e-02
1.65e-03,-2.56e+00,-1.20e-02
1.69e-03,-2.56e+00,-1.12e-02
1.73e-03,-2.56e+00,-1.12e-02
1.77e-03,-2.56e+00,-1.12e-02
1.81e-03,-2.56e+00,-1.12e-02
1.85e-03,-2.56e+00,-1.12e-02
1.89e-03,-2.56e+00,-1.12e-02
1.93e-03,-2.56e+00,-1.12e-02
1.97e-03,-2.56e+00,-1.12e-02
2.01e-03,-2.56e+00,-1.12e-02
2.05e-03,-2.56e+00,-1.12e-02
2.09e-03,-2.56e+00,-1.12e-02
2.13e-03,-2.56e+00,-1.12e-02
2.17e-03,-2.64e+00,-1.12e-02
2.21e-03,-2.56e+00,-1.04e-02
2.25e-03,-2.64e+00,-1.04e-02
2.29e-03,-2.64e+00,-1.04e-02
2.33e-03,-2.64e+00,-1.04e-02
2.37e-03,-2.64e+00,-1.04e-02
2.41e-03,-2.72e+00,-1.04e-02
2.45e-03,-2.72e+00,-1.04e-02
2.49e-03,-2.72e+00,-1.04e-02
2.53e-03,-2.72e+00,-1.04e-02
2.57e-03,-2.72e+00,-9.60e-03
2.61e-03,-2.80e+00,-9.60e-03
2.65e-03,-2.72e+00,-9.60e-03
2.69e-03,-2.72e+00,-8.80e-03
2.73e-03,-2.80e+00,-8.80e-03
2.77e-03,-2.80e+00,-8.80e-03
2.81e-03,-2.80e+00,-8.00e-03
2.85e-03,-2.80e+00,-8.00e-03
2.89e-03,-2.80e+00,-8.00e-03
2.93e-03,-2.80e+00,-8.80e-03
2.97e-03,-2.88e+00,-8.00e-03
3.01e-03,-2.88e+00,-8.00e-03
3.05e-03,-2.96e+00,-8.00e-03
3.09e-03,-2.96e+00,-8.00e-03
3.13e-03,-2.96e+00,-8.00e-03
3.17e-03,-2.96e+00,-6.40e-03
3.21e-03,-3.04e+00,-6.40e-03
3.25e-03,-3.04e+00,-6.40e-03
3.29e-03,-3.04e+00,-6.40e-03
3.33e-03,-3.12e+00,-6.40e-03
3.37e-03,-3.12e+00,-5.60e-03
3.41e-03,-3.12e+00,-5.60e-03
3.45e-03,-3.12e+00,-5.60e-03
3.49e-03,-3.12e+00,-5.60e-03
3.53e-03,-3.12e+00,-5.60e-03
3.57e-03,-3.12e+00,-4.80e-03
3.61e-03,-3.20e+00,-4.80e-03
3.65e-03,-3.28e+00,-4.00e-03
3.69e-03,-3.28e+00,-4.00e-03
3.73e-03,-3.28e+00,-4.00e-03
3.77e-03,-3.36e+00,-4.00e-03
3.81e-03,-3.36e+00,-3.20e-03
3.85e-03,-3.36e+00,-2.40e-03
3.89e-03,-3.36e+00,-2.40e-03
3.93e-03,-3.44e+00,-2.40e-03
3.97e-03,-3.44e+00,-2.40e-03
4.01e-03,-3.52e+00,-2.40e-03
4.05e-03,-3.52e+00,-1.60e-03
4.09e-03,-3.52e+00,-1.60e-03
4.13e-03,-3.52e+00,-1.60e-03
4.17e-03,-3.60e+00,-1.60e-03
4.21e-03,-3.60e+00,0.00e+00
4.25e-03,-3.68e+00,0.00e+00
4.29e-03,-3.68e+00,0.00e+00
4.33e-03,-3.68e+00,0.00e+00
4.37e-03,-3.68e+00,0.00e+00
4.41e-03,-3.68e+00,0.00e+00
4.45e-03,-3.76e+00,8.00e-04
4.49e-03,-3.76e+00,8.00e-04
4.53e-03,-3.76e+00,8.00e-04
4.57e-03,-3.84e+00,1.60e-03
4.61e-03,-3.84e+00,1.60e-03
4.65e-03,-3.92e+00,2.40e-03
4.69e-03,-3.92e+00,2.40e-03
4.73e-03,-3.92e+00,2.40e-03
4.77e-03,-4.00e+00,2.40e-03
4.81e-03,-4.00e+00,3.20e-03
4.85e-03,-4.00e+00,3.20e-03
4.89e-03,-4.00e+00,3.20e-03
4.93e-03,-4.00e+00,3.20e-03
4.97e-03,-4.00e+00,3.20e-03
5.01e-03,-4.08e+00,4.00e-03
5.05e-03,-4.08e+00,4.00e-03
5.09e-03,-4.08e+00,4.00e-03
5.13e-03,-4.16e+00,4.00e-03
5.17e-03,-4.16e+00,4.80e-03
5.21e-03,-4.16e+00,5.60e-03
5.25e-03,-4.24e+00,4.80e-03
5.29e-03,-4.24e+00,5.60e-03
5.33e-03,-4.24e+00,5.60e-03
5.37e-03,-4.24e+00,5.60e-03
5.41e-03,-4.24e+00,6.40e-03
5.45e-03,-4.24e+00,6.40e-03
5.49e-03,-4.24e+00,6.40e-03
5.53e-03,-4.32e+00,6.40e-03
5.57e-03,-4.32e+00,6.40e-03
5.61e-03,-4.32e+00,6.40e-03
5.65e-03,-4.32e+00,7.20e-03
5.69e-03,-4.32e+00,7.20e-03
5.73e-03,-4.40e+00,7.20e-03
5.77e-03,-4.40e+00,7.20e-03
5.81e-03,-4.40e+00,7.20e-03
5.85e-03,-4.48e+00,8.00e-03
5.89e-03,-4.48e+00,8.00e-03
5.93e-03,-4.48e+00,8.00e-03
5.97e-03,-4.48e+00,8.00e-03
6.01e-03,-4.48e+00,8.00e-03
6.05e-03,-4.48e+00,8.80e-03
6.09e-03,-4.48e+00,8.80e-03
6.13e-03,-4.56e+00,8.00e-03
6.17e-03,-4.56e+00,8.80e-03
6.21e-03,-4.56e+00,8.80e-03
6.25e-03,-4.56e+00,8.80e-03
6.29e-03,-4.56e+00,8.80e-03
6.33e-03,-4.56e+00,8.00e-03
6.37e-03,-4.56e+00,8.80e-03
6.41e-03,-4.56e+00,8.80e-03
6.45e-03,-4.56e+00,8.80e-03
6.49e-03,-4.56e+00,8.80e-03
6.53e-03,-4.56e+00,8.80e-03
6.57e-03,-4.56e+00,8.80e-03
6.61e-03,-4.56e+00,8.80e-03
6.65e-03,-4.56e+00,8.80e-03
6.69e-03,-4.56e+00,8.80e-03
6.73e-03,-4.56e+00,8.80e-03
6.77e-03,-4.56e+00,8.80e-03
6.81e-03,-4.56e+00,8.80e-03
6.85e-03,-4.56e+00,8.80e-03
6.89e-03,-4.56e+00,8.80e-03
6.93e-03,-4.56e+00,8.80e-03
6.97e-03,-4.56e+00,8.00e-03
7.01e-03,-4.56e+00,8.80e-03
7.05e-03,-4.56e+00,8.80e-03
7.09e-03,-4.56e+00,8.80e-03
7.13e-03,-4.56e+00,8.00e-03
7.17e-03,-4.56e+00,8.00e-03
7.21e-03,-4.48e+00,8.00e-03
7.25e-03,-4.48e+00,8.00e-03
7.29e-03,-4.48e+00,8.00e-03
7.33e-03,-4.48e+00,8.00e-03
7.37e-03,-4.48e+00,7.20e-03
7.41e-03,-4.40e+00,7.20e-03
7.45e-03,-4.40e+00,7.20e-03
7.49e-03,-4.40e+00,7.20e-03
7.53e-03,-4.40e+00,7.20e-03
7.57e-03,-4.40e+00,7.20e-03
7.61e-03,-4.32e+00,6.40e-03
7.65e-03,-4.32e+00,6.40e-03
7.69e-03,-4.32e+00,6.40e-03
7.73e-03,-4.32e+00,6.40e-03
7.77e-03,-4.32e+00,6.40e-03
7.81e-03,-4.24e+00,6.40e-03
7.85e-03,-4.24e+00,6.40e-03
7.89e-03,-4.24e+00,6.40e-03
7.93e-03,-4.24e+00,5.60e-03
7.97e-03,-4.24e+00,5.60e-03
8.01e-03,-4.16e+00,4.80e-03
8.05e-03,-4.16e+00,4.80e-03
8.09e-03,-4.16e+00,4.80e-03
8.13e-03,-4.16e+00,4.00e-03
8.17e-03,-4.08e+00,4.00e-03
8.21e-03,-4.08e+00,4.00e-03
8.25e-03,-4.00e+00,4.00e-03
8.29e-03,-4.00e+00,3.20e-03
8.33e-03,-4.00e+00,3.20e-03
8.37e-03,-4.00e+00,3.20e-03
8.41e-03,-4.00e+00,2.40e-03
8.45e-03,-4.00e+00,3.20e-03
8.49e-03,-4.00e+00,3.20e-03
8.53e-03,-4.00e+00,2.40e-03
8.57e-03,-3.92e+00,1.60e-03
8.61e-03,-3.92e+00,1.60e-03
8.65e-03,-3.84e+00,1.60e-03
8.69e-03,-3.84e+00,1.60e-03
8.73e-03,-3.76e+00,8.00e-04
8.77e-03,-3.76e+00,8.00e-04
8.81e-03,-3.68e+00,0.00e+00
8.85e-03,-3.68e+00,0.00e+00
8.89e-03,-3.68e+00,0.00e+00
8.93e-03,-3.68e+00,0.00e+00
8.97e-03,-3.68e+00,-8.00e-04
9.01e-03,-3.68e+00,-8.00e-04
9.05e-03,-3.60e+00,-8.00e-04
9.09e-03,-3.60e+00,-8.00e-04
9.13e-03,-3.52e+00,-1.60e-03
9.17e-03,-3.44e+00,-1.60e-03
9.21e-03,-3.44e+00,-2.40e-03
9.25e-03,-3.44e+00,-2.40e-03
9.29e-03,-3.52e+00,-2.40e-03
9.33e-03,-3.44e+00,-2.40e-03
9.37e-03,-3.36e+00,-3.20e-03
9.41e-03,-3.36e+00,-3.20e-03
9.45e-03,-3.36e+00,-3.20e-03
9.49e-03,-3.36e+00,-3.20e-03
9.53e-03,-3.36e+00,-4.00e-03
9.57e-03,-3.28e+00,-4.80e-03
9.61e-03,-3.28e+00,-4.80e-03
9.65e-03,-3.20e+00,-4.80e-03
9.69e-03,-3.20e+00,-5.60e-03
9.73e-03,-3.12e+00,-5.60e-03
9.77e-03,-3.12e+00,-5.60e-03
9.81e-03,-3.12e+00,-5.60e-03
9.85e-03,-3.12e+00,-5.60e-03
9.89e-03,-3.12e+00,-6.40e-03
9.93e-03,-3.12e+00,-5.60e-03
9.97e-03,-3.04e+00,-6.40e-03
1.00e-02,-3.04e+00,-6.40e-03
1.01e-02,-3.04e+00,-7.20e-03
1.01e-02,-3.04e+00,-8.00e-03
1.01e-02,-2.96e+00,-7.20e-03
1.02e-02,-2.88e+00,-8.00e-03
1.02e-02,-2.88e+00,-8.00e-03
1.03e-02,-2.88e+00,-8.00e-03
1.03e-02,-2.88e+00,-8.00e-03
1.03e-02,-2.88e+00,-8.00e-03
1.04e-02,-2.80e+00,-8.00e-03
1.04e-02,-2.80e+00,-8.00e-03
1.05e-02,-2.80e+00,-8.00e-03
1.05e-02,-2.80e+00,-8.80e-03
1.05e-02,-2.80e+00,-8.80e-03
1.06e-02,-2.80e+00,-8.80e-03
1.06e-02,-2.80e+00,-9.60e-03
1.07e-02,-2.72e+00,-9.60e-03
1.07e-02,-2.72e+00,-9.60e-03
1.07e-02,-2.72e+00,-9.60e-03
1.08e-02,-2.72e+00,-1.04e-02
1.08e-02,-2.64e+00,-1.04e-02
1.09e-02,-2.64e+00,-1.04e-02
1.09e-02,-2.64e+00,-1.04e-02
1.09e-02,-2.64e+00,-1.04e-02
1.10e-02,-2.64e+00,-1.04e-02
1.10e-02,-2.64e+00,-1.12e-02
1.11e-02,-2.56e+00,-1.12e-02
1.11e-02,-2.56e+00,-1.12e-02
1.11e-02,-2.56e+00,-1.12e-02
1.12e-02,-2.56e+00,-1.12e-02
1.12e-02,-2.56e+00,-1.12e-02
1.13e-02,-2.56e+00,-1.12e-02
1.13e-02,-2.56e+00,-1.12e-02
1.13e-02,-2.56e+00,-1.12e-02
1.14e-02,-2.56e+00,-1.12e-02
1.14e-02,-2.56e+00,-1.20e-02
1.15e-02,-2.56e+00,-1.12e-02
1.15e-02,-2.56e+00,-1.12e-02
1.15e-02,-2.56e+00,-1.12e-02
1.16e-02,-2.56e+00,-1.12e-02
1.16e-02,-2.56e+00,-1.12e-02
1.17e-02,-2.56e+00,-1.12e-02
1.17e-02,-2.56e+00,-1.12e-02
1.17e-02,-2.56e+00,-1.12e-02
1.18e-02,-2.56e+00,-1.12e-02
1.18e-02,-2.56e+00,-1.12e-02
1.19e-02,-2.56e+00,-1.12e-02
1.19e-02,-2.56e+00,-1.12e-02
1.19e-02,-2.56e+00,-1.12e-02
1.20e-02,-2.56e+00,-1.12e-02
1.20e-02,-2.56e+00,-1.12e-02
